source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/notumor/Tr-no_0308.jpg,notumor,35854,409,442,RGB,JPEG,da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,844a4f2d7e257c71,True,
Training,Training/notumor/Tr-no_1164.jpg,notumor,35854,409,442,RGB,JPEG,da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,844a4f2d7e257c71,True,
Training,Training/notumor/Tr-no_0160.jpg,notumor,14296,207,243,RGB,JPEG,db13da94073aaa03960e97acb4ab41019e4be57c88c8b708e66791696f4bc4b9,865e5b886a66794d,True,
Training,Training/notumor/Tr-no_1115.jpg,notumor,14296,207,243,RGB,JPEG,db13da94073aaa03960e97acb4ab41019e4be57c88c8b708e66791696f4bc4b9,865e5b886a66794d,True,
Training,Training/notumor/Tr-no_0013.jpg,notumor,58801,630,630,RGB,JPEG,dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_0014.jpg,notumor,58801,630,630,RGB,JPEG,dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_1055.jpg,notumor,58801,630,630,RGB,JPEG,dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_1077.jpg,notumor,27824,393,400,RGB,JPEG,de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,c04b2fb57c646c9c,True,
Training,Training/notumor/Tr-no_0033.jpg,notumor,27824,393,400,RGB,JPEG,de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,c04b2fb57c646c9c,True,
Training,Training/pituitary/Tr-pi_0107.jpg,pituitary,33614,512,512,RGB,JPEG,dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,950a57783e7d6831,True,
Training,Training/pituitary/Tr-pi_0108.jpg,pituitary,33614,512,512,RGB,JPEG,dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,950a57783e7d6831,True,
Testing,Testing/notumor/Te-no_0039.jpg,notumor,26104,236,300,RGB,JPEG,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,860e1ded6eb2489b,True,
Training,Training/notumor/Tr-no_0124.jpg,notumor,26104,236,300,RGB,JPEG,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,860e1ded6eb2489b,True,
Training,Training/notumor/Tr-no_1094.jpg,notumor,26104,236,300,RGB,JPEG,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,860e1ded6eb2489b,True,
Training,Training/notumor/Tr-no_1182.jpg,notumor,20420,236,309,RGB,JPEG,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,80661fab7a85689f,True,
Testing,Testing/notumor/Te-no_0051.jpg,notumor,20420,236,309,RGB,JPEG,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,80661fab7a85689f,True,
Training,Training/notumor/Tr-no_0246.jpg,notumor,20420,236,309,RGB,JPEG,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,80661fab7a85689f,True,
Training,Training/notumor/Tr-no_0035.jpg,notumor,78104,680,680,RGB,JPEG,e22f980ae6f8f79a1fd96c0e2711d06767493d2d7c19d885fd89f6207702c3f3,966a39a17ac56987,True,
Training,Training/notumor/Tr-no_1079.jpg,notumor,78104,680,680,RGB,JPEG,e22f980ae6f8f79a1fd96c0e2711d06767493d2d7c19d885fd89f6207702c3f3,966a39a17ac56987,True,
Training,Training/meningioma/Tr-me_0249.jpg,meningioma,25923,341,395,RGB,JPEG,e2c7bc9c2d735e5b584b329f5cda1aec1f2415b2972c4aa8efc8d0a61e61b280,c50c115b4e3f7ce2,True,
Training,Training/meningioma/Tr-me_0251.jpg,meningioma,25923,341,395,RGB,JPEG,e2c7bc9c2d735e5b584b329f5cda1aec1f2415b2972c4aa8efc8d0a61e61b280,c50c115b4e3f7ce2,True,
Training,Training/notumor/Tr-no_0966.jpg,notumor,15427,207,225,RGB,JPEG,e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,81a75f59da923962,True,
Training,Training/notumor/Tr-no_0323.jpg,notumor,15427,207,225,RGB,JPEG,e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,81a75f59da923962,True,
Testing,Testing/notumor/Te-no_0059.jpg,notumor,15427,207,225,RGB,JPEG,e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,81a75f59da923962,True,
Training,Training/notumor/Tr-no_0264.jpg,notumor,165993,850,872,RGB,JPEG,e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,904b7b156d4eb46c,True,
Training,Training/notumor/Tr-no_0270.jpg,notumor,165993,850,872,RGB,JPEG,e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,904b7b156d4eb46c,True,
Training,Training/notumor/Tr-no_1149.jpg,notumor,165993,850,872,RGB,JPEG,e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,904b7b156d4eb46c,True,
Testing,Testing/notumor/Te-noTr_0004.jpg,notumor,17032,224,262,RGB,JPEG,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,956b56696a942d96,True,
Training,Training/notumor/Tr-no_0255.jpg,notumor,17032,224,262,RGB,JPEG,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,956b56696a942d96,True,
Training,Training/notumor/Tr-no_1101.jpg,notumor,12710,201,250,RGB,JPEG,e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,805b1ff87a9168cd,True,
Training,Training/notumor/Tr-no_0140.jpg,notumor,12710,201,250,RGB,JPEG,e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,805b1ff87a9168cd,True,
Training,Training/notumor/Tr-no_0223.jpg,notumor,12710,201,250,RGB,JPEG,e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,805b1ff87a9168cd,True,
Training,Training/notumor/Tr-no_1070.jpg,notumor,34775,512,512,RGB,JPEG,ee17905768c01705c6abcc330d664f063c5ceada4e3ea6722be796cc9bc9986f,967a6ea568c3218f,True,
Training,Training/notumor/Tr-no_0028.jpg,notumor,34775,512,512,RGB,JPEG,ee17905768c01705c6abcc330d664f063c5ceada4e3ea6722be796cc9bc9986f,967a6ea568c3218f,True,
Training,Training/notumor/Tr-no_0342.jpg,notumor,14987,233,226,RGB,JPEG,eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,c24f2db43096727b,True,
Testing,Testing/notumor/Te-no_0078.jpg,notumor,14987,233,226,RGB,JPEG,eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,c24f2db43096727b,True,
Training,Training/notumor/Tr-no_0178.jpg,notumor,12785,225,225,RGB,JPEG,ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,963c69e3649683ce,True,
Training,Training/notumor/Tr-no_1138.jpg,notumor,12785,225,225,RGB,JPEG,ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,963c69e3649683ce,True,
Training,Training/notumor/Tr-no_0356.jpg,notumor,22444,236,300,RGB,JPEG,f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,d57e52e14b850d47,True,
Testing,Testing/notumor/Te-no_0092.jpg,notumor,22444,236,300,RGB,JPEG,f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,d57e52e14b850d47,True,
Testing,Testing/notumor/Te-noTr_0003.jpg,notumor,14906,225,259,RGB,JPEG,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,c13b1a6c3d646cb3,True,
Training,Training/notumor/Tr-no_0320.jpg,notumor,14906,225,259,RGB,JPEG,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,c13b1a6c3d646cb3,True,
Testing,Testing/notumor/Te-no_0022.jpg,notumor,14044,236,290,RGB,JPEG,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,814a5fad6a97611e,True,
Training,Training/notumor/Tr-no_1084.jpg,notumor,14044,236,290,RGB,JPEG,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,814a5fad6a97611e,True,
Training,Training/notumor/Tr-no_0069.jpg,notumor,14044,236,290,RGB,JPEG,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,814a5fad6a97611e,True,
Training,Training/notumor/Tr-no_0338.jpg,notumor,14044,236,290,RGB,JPEG,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,814a5fad6a97611e,True,
Testing,Testing/notumor/Te-no_0075.jpg,notumor,14044,236,290,RGB,JPEG,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,814a5fad6a97611e,True,
Training,Training/notumor/Tr-no_0351.jpg,notumor,14079,234,234,RGB,JPEG,f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,92d64e3d2d716961,True,
Testing,Testing/notumor/Te-no_0028.jpg,notumor,14079,234,234,RGB,JPEG,f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,92d64e3d2d716961,True,
Training,Training/notumor/Tr-no_0081.jpg,notumor,21850,236,366,RGB,JPEG,f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,b1560cc51ce52afe,True,
Training,Training/notumor/Tr-no_0076.jpg,notumor,21850,236,366,RGB,JPEG,f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,b1560cc51ce52afe,True,
Testing,Testing/meningioma/Te-me_0143.jpg,meningioma,9501,201,251,RGB,JPEG,f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,c6da2f8d343761b0,True,
Training,Training/meningioma/Tr-me_0283.jpg,meningioma,9501,201,251,RGB,JPEG,f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,c6da2f8d343761b0,True,
Testing,Testing/meningioma/Te-me_0071.jpg,meningioma,28353,341,395,RGB,JPEG,f55311fb8ccf1b86450233262bd00b176bd1c404e5849b59c0a3cd5e4440626b,c50c115b4e3f7ce2,True,
Testing,Testing/meningioma/Te-me_0073.jpg,meningioma,28353,341,395,RGB,JPEG,f55311fb8ccf1b86450233262bd00b176bd1c404e5849b59c0a3cd5e4440626b,c50c115b4e3f7ce2,True,
Training,Training/notumor/Tr-no_1090.jpg,notumor,15730,235,227,RGB,JPEG,f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,c24f2db434937279,True,
Testing,Testing/notumor/Te-noTr_0008.jpg,notumor,15730,235,227,RGB,JPEG,f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,c24f2db434937279,True,
Training,Training/notumor/Tr-no_1113.jpg,notumor,11391,225,225,RGB,JPEG,f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,9ccc6e33399c6332,True,
Training,Training/notumor/Tr-no_0158.jpg,notumor,11391,225,225,RGB,JPEG,f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,9ccc6e33399c6332,True,
Training,Training/notumor/Tr-no_0099.jpg,notumor,69322,655,602,RGB,JPEG,f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,954b1e790afe6918,True,
Training,Training/notumor/Tr-no_0181.jpg,notumor,69322,655,602,RGB,JPEG,f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,954b1e790afe6918,True,
Training,Training/notumor/Tr-no_1064.jpg,notumor,7041,206,244,RGB,JPEG,fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,95625bec3a84689f,True,
Training,Training/notumor/Tr-no_0020.jpg,notumor,7041,206,244,RGB,JPEG,fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,95625bec3a84689f,True,
Training,Training/notumor/Tr-no_1057.jpg,notumor,51558,630,630,RGB,JPEG,fb32f456cca40bf1867369a4abcae84ff15d634bc56637a568d09449114f95ae,933e6a616ccb308f,True,
Training,Training/notumor/Tr-no_0016.jpg,notumor,51558,630,630,RGB,JPEG,fb32f456cca40bf1867369a4abcae84ff15d634bc56637a568d09449114f95ae,933e6a616ccb308f,True,
Training,Training/notumor/Tr-no_1130.jpg,notumor,8733,225,225,RGB,JPEG,fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_0195.jpg,notumor,8733,225,225,RGB,JPEG,fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_0229.jpg,notumor,8733,225,225,RGB,JPEG,fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_1069.jpg,notumor,7299,225,225,RGB,JPEG,fe20d08e5475898e9b66661cddbe32d6d006438e57c36cd87be27b8dd9c0676d,927a6aa568c721cf,True,
Training,Training/notumor/Tr-no_0027.jpg,notumor,7299,225,225,RGB,JPEG,fe20d08e5475898e9b66661cddbe32d6d006438e57c36cd87be27b8dd9c0676d,927a6aa568c721cf,True,
Testing,Testing/notumor/Te-no_0086.jpg,notumor,16956,236,295,RGB,JPEG,ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,91565e8b7a9d6158,True,
Training,Training/notumor/Tr-no_0349.jpg,notumor,16956,236,295,RGB,JPEG,ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,91565e8b7a9d6158,True,
Training,Training/notumor/Tr-no_0964.jpg,notumor,16956,236,295,RGB,JPEG,ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,91565e8b7a9d6158,True,
